Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34742370,11/09/2016 12:44:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10021,,,,,2 AVENUE,EAST 72 STREET,INTERSECTION,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,995784,219375,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76880255648968,-73.95836020754898,"(40.76880255648968, -73.95836020754898)"
34741610,11/09/2016 12:54:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10021,,,,,2 AVENUE,EAST 72 STREET,INTERSECTION,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,995784,219375,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76880255648968,-73.95836020754898,"(40.76880255648968, -73.95836020754898)"
34734930,11/09/2016 01:02:46 AM,11/09/2016 02:09:49 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10009,138 EAST 3 STREET,EAST 3 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:02:46 AM,The Police Department responded to the complaint and took action to fix the condition.,11/09/2016 02:09:50 AM,03 MANHATTAN,MANHATTAN,988195,202992,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.723841977493606,-73.98576745684502,"(40.723841977493606, -73.98576745684502)"
34737248,11/09/2016 01:03:01 AM,11/09/2016 02:46:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10024,162 WEST 80 STREET,WEST 80 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:03:01 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,11/09/2016 02:46:22 AM,07 MANHATTAN,MANHATTAN,990556,224753,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78356902717932,-73.97722916960483,"(40.78356902717932, -73.97722916960483)"
34741635,11/09/2016 01:05:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10012,194 BLEEKER STREET,BLEEKER STREET,MAC DOUGAL ST,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,11/10/2016 07:33:00 PM,02 MANHATTAN,MANHATTAN,983831,204985,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72931314727778,-74.00151176810388,"(40.72931314727778, -74.00151176810388)"
34736481,11/09/2016 01:06:28 AM,11/17/2016 09:31:12 AM,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,10034,223 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/19/2016 01:06:28 AM,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212)  639-9675 with additional information.",11/17/2016 09:31:12 AM,12 MANHATTAN,MANHATTAN,1004306,254696,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.865733515789245,-73.92748872765371,"(40.865733515789245, -73.92748872765371)"
34734898,11/09/2016 01:07:07 AM,11/09/2016 01:58:19 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,,,,,WEST  158 STREET,AMSTERDAM AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/09/2016 09:07:07 AM,The Police Department responded to the complaint and took action to fix the condition.,11/09/2016 01:58:19 AM,12 MANHATTAN,MANHATTAN,1000417,242945,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83348848222364,-73.94157750579586,"(40.83348848222364, -73.94157750579586)"
34736519,11/09/2016 01:09:21 AM,11/09/2016 01:22:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10036,350 WEST 42 STREET,WEST 42 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:09:21 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 01:22:56 AM,04 MANHATTAN,MANHATTAN,986677,215376,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75783352306551,-73.99123954132124,"(40.75783352306551, -73.99123954132124)"
34743216,11/09/2016 01:10:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10028,EAST   86 STREET,EAST   86 STREET,2 AVENUE,1 AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,997943,222499,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77737403722379,-73.95055946938679,"(40.77737403722379, -73.95055946938679)"
34742404,11/09/2016 01:10:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,,,,,,6 AVE,BLEECKER ST,INTERSECTION,,,N/A,Open,,,,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34732887,11/09/2016 01:10:47 AM,11/09/2016 03:00:05 PM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10014,,,,,BLEECKER STREET,6 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/09/2016 09:10:47 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/09/2016 03:00:06 PM,02 MANHATTAN,MANHATTAN,983639,205109,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72965348579133,-74.00220452274242,"(40.72965348579133, -74.00220452274242)"
34732535,11/09/2016 01:12:33 AM,11/09/2016 03:00:33 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,11 WAVERLY PLACE,WAVERLY PLACE,MERCER STREET,GREENE STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:12:33 AM,The Police Department responded to the complaint and took action to fix the condition.,11/09/2016 03:00:34 PM,02 MANHATTAN,MANHATTAN,985865,205250,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73004036997591,-73.99417295433436,"(40.73004036997591, -73.99417295433436)"
34741634,11/09/2016 01:13:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10028,305 EAST   86 STREET,EAST   86 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,997734,222619,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77770372685646,-73.95131385274287,"(40.77770372685646, -73.95131385274287)"
34734939,11/09/2016 01:13:50 AM,11/09/2016 04:26:12 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002,93 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:13:50 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,11/09/2016 04:26:12 AM,03 MANHATTAN,MANHATTAN,988310,201064,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71855003080639,-73.98535372949316,"(40.71855003080639, -73.98535372949316)"
34743255,11/09/2016 01:14:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10012,194 BLEECKER STREET,BLEECKER STREET,MAC DOUGAL ST,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Open,,,,02 MANHATTAN,MANHATTAN,983831,204985,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72931314727778,-74.00151176810388,"(40.72931314727778, -74.00151176810388)"
34737221,11/09/2016 01:14:28 AM,11/09/2016 03:02:45 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10012,7 MINETTA STREET,MINETTA STREET,AVENUE OF THE AMERICAS,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:14:28 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 03:02:46 PM,02 MANHATTAN,MANHATTAN,983800,205163,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.729801712243926,-74.00162362919916,"(40.729801712243926, -74.00162362919916)"
34733260,11/09/2016 01:19:57 AM,11/09/2016 04:27:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10002,110 FORSYTH STREET,FORSYTH STREET,BROOME STREET,DELANCEY STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:19:57 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 04:27:14 AM,03 MANHATTAN,MANHATTAN,986316,201217,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.718970669398196,-73.9925469493258,"(40.718970669398196, -73.9925469493258)"
34742417,11/09/2016 01:29:00 AM,,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,10021,245 EAST   72 STREET,EAST   72 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Open,,,,08 MANHATTAN,MANHATTAN,995453,219563,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76931899322637,-73.95955486290381,"(40.76931899322637, -73.95955486290381)"
34732541,11/09/2016 01:30:35 AM,11/09/2016 03:56:06 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10003,104 2 AVENUE,2 AVENUE,EAST 6 STREET,EAST 7 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:30:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 03:56:06 AM,03 MANHATTAN,MANHATTAN,987447,204319,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72748457197698,-73.98846541760665,"(40.72748457197698, -73.98846541760665)"
34735672,11/09/2016 01:31:15 AM,11/09/2016 02:29:42 AM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Residential Building/House,10282,2 RIVER TERRACE,RIVER TERRACE,BEND,MURRAY STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/09/2016 04:27:40 AM,The individual was found and outreach assistance was offered.,11/09/2016 02:29:43 AM,01 MANHATTAN,MANHATTAN,979636,199967,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71553875732529,-74.01664404904123,"(40.71553875732529, -74.01664404904123)"
34736934,11/09/2016 01:31:22 AM,11/16/2016 01:00:00 PM,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10040,32 ARDEN STREET,ARDEN STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,12/24/2016 01:31:22 AM,"The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in complainant contact or an inspection. You may be contacted if you provided a phone number.  Status will be available 45 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center. Please note your Service Request number for future reference.",11/16/2016 01:00:00 PM,12 MANHATTAN,MANHATTAN,1004410,253298,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86189619317926,-73.92711692740036,"(40.86189619317926, -73.92711692740036)"
34740549,11/09/2016 01:35:00 AM,11/09/2016 01:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Door Lock,,10004,,,,,BATTERY PLACE,WASHINGTON STREET,INTERSECTION,NEW YORK,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2016 01:50:00 AM,01 MANHATTAN,MANHATTAN,979909,196085,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70488372691457,-74.01565675519706,"(40.70488372691457, -74.01565675519706)"
34736528,11/09/2016 01:38:50 AM,11/09/2016 06:38:37 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,110 CENTRAL PARK SOUTH,CENTRAL PARK SOUTH,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 09:38:50 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 06:38:37 AM,05 MANHATTAN,MANHATTAN,990672,218320,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.765912046838444,-73.97681644403744,"(40.765912046838444, -73.97681644403744)"
34742421,11/09/2016 01:39:00 AM,11/10/2016 08:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10010,320 EAST   23 STREET,EAST   23 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,11/10/2016 08:00:00 PM,06 MANHATTAN,MANHATTAN,989747,207983,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73754022168191,-73.9801641636468,"(40.73754022168191, -73.9801641636468)"
34744871,11/09/2016 01:42:00 AM,11/10/2016 08:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10010,320 EAST   23 STREET,EAST   23 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,11/10/2016 08:00:00 PM,06 MANHATTAN,MANHATTAN,989747,207983,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73754022168191,-73.9801641636468,"(40.73754022168191, -73.9801641636468)"
34742567,11/09/2016 01:43:00 AM,11/09/2016 02:06:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Door Lock,,10013,,,,,MERCER STREET,GRAND STREET,INTERSECTION,NEW YORK,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2016 02:06:00 AM,02 MANHATTAN,MANHATTAN,983849,202048,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.721251796342905,-74.00144664840818,"(40.721251796342905, -74.00144664840818)"
34738620,11/09/2016 01:46:54 AM,11/10/2016 02:26:20 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033,4121 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 02:26:20 AM,12 MANHATTAN,MANHATTAN,1001227,247361,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84560759456788,-73.93863924102584,"(40.84560759456788, -73.93863924102584)"
34741609,11/09/2016 01:47:00 AM,11/10/2016 08:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10010,,,,,EAST 23 STREET,2 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,11/10/2016 08:00:00 PM,06 MANHATTAN,MANHATTAN,989542,208109,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73788618552128,-73.98090380371781,"(40.73788618552128, -73.98090380371781)"
